run_date,session_id,app_id,revision,subject,mutation_id,location,result,proposed_category,classification_status,evidence,follow_up
2026-09-08,01a081f5-1555-7fdd-a1ad-88061b1a91a6,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,Entry#for_today?,evil:Entry#for_today?:/app/app/models/entry.rb:20:e47e3,app/models/entry.rb:20,alive,equivalent,reviewed,Reviewed 2026-09-09: Time.zone.now derives the current instant and the method immediately converts it to user.time_zone; Time.now converted to that same zone yields the same local date. The only theoretical difference is a midnight race between separate current-time reads; 21 of 22 mutations killed; session 01a081f5-1555-7fdd-a1ad-88061b1a91a6,"Accept as equivalent for the current-day contract. No test, source change, or confirmed bug; retain as an example that a surviving mutation is not automatically a defect"
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:ade67,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:f0b05,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:0a234,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:9d3ef,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:b3c72,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:2c99e,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:59acf,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:52367,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:e0ee2,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:77105,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:17d77,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:8d218,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:b19ba,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:d1afe,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:c83d5,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:46632,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:8df64,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:4244a,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:7ac93,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:c1471,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:88971,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:aac66,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:3e014,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:7deaa,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:a77ff,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:580f9,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:6e91c,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:3e6b4,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:07f8e,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#create,evil:StripeWebhooksController#create:/app/app/controllers/stripe_webhooks_controller.rb:4:5c394,app/controllers/stripe_webhooks_controller.rb:4,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:22b94,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:00e46,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:8b78b,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:5fac6,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:f9c5c,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:20311,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:f8a9e,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:0614f,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:715a3,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:16b40,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:90875,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:d7519,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:36901,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:9d443,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:f5537,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:06902,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:6da83,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:772aa,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:2961d,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:e5e68,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:a51e4,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:6090b,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#find_subscription,evil:StripeWebhooksController#find_subscription:/app/app/controllers/stripe_webhooks_controller.rb:116:30601,app/controllers/stripe_webhooks_controller.rb:116,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#handle_checkout_session_completed,evil:StripeWebhooksController#handle_checkout_session_completed:/app/app/controllers/stripe_webhooks_controller.rb:48:37e7b,app/controllers/stripe_webhooks_controller.rb:48,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#handle_checkout_session_completed,evil:StripeWebhooksController#handle_checkout_session_completed:/app/app/controllers/stripe_webhooks_controller.rb:48:448e6,app/controllers/stripe_webhooks_controller.rb:48,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#handle_checkout_session_completed,evil:StripeWebhooksController#handle_checkout_session_completed:/app/app/controllers/stripe_webhooks_controller.rb:48:bf374,app/controllers/stripe_webhooks_controller.rb:48,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,StripeWebhooksController#handle_checkout_session_completed,evil:StripeWebhooksController#handle_checkout_session_completed:/app/app/controllers/stripe_webhooks_controller.rb:48:15824,app/controllers/stripe_webhooks_controller.rb:48,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
